volume (ml),Absorbance (mAU),volume (mL),Buffer B Concentration (%) 
67.483444,91.781754,,
67.487091,91.77166,,
67.490746,91.76123,,
67.4944,91.750298,,
67.498047,91.740517,,
67.501701,91.730522,,
67.505348,91.717323,,
67.509003,91.705109,,
67.51265,91.693733,,
67.516304,91.681648,,
67.519958,91.670082,,
67.523605,91.659523,,
67.52726,91.648521,,
67.530907,91.637466,,
67.534561,91.626709,,
67.538216,91.615379,,
67.541862,91.603645,,
67.545517,91.592827,,
67.549164,91.581734,,
67.552818,91.570122,,
67.556465,91.559288,,
67.56012,91.549019,,
67.563774,91.540466,,
67.567421,91.531067,,
67.571075,91.521019,,
67.574722,91.512108,,
67.578377,91.502205,,
67.582031,91.490791,,
67.585678,91.478378,,
67.589333,91.466278,,
67.592979,91.456436,,
67.596634,91.446693,,
67.600281,91.437004,,
67.603935,91.425285,,
67.60759,91.413185,,
67.611237,91.400589,,
67.614891,91.389069,,
67.618538,91.377678,,
67.622192,91.365761,,
67.625847,91.352692,,
67.629494,91.338989,,
67.633148,91.326614,,
67.636795,91.31472,,
67.64045,91.303406,,
67.644096,91.290749,,
67.647751,91.278229,,
67.651405,91.267075,,
67.655052,91.25676,,
67.658707,91.246826,,
67.662354,91.235451,,
67.666008,91.223862,,
67.669662,91.212036,,
67.673309,91.199966,,
67.676964,91.188148,,
67.680611,91.177483,,
67.684265,91.167122,,
67.687912,91.156937,,
67.691566,91.145935,,
67.695221,91.134895,,
67.698868,91.123817,,
67.702522,91.115219,,
67.706169,91.10614,,
67.709824,91.094276,,
67.713478,91.08252,,
67.717125,91.070724,,
67.720779,91.057228,,
67.724426,91.043755,,
67.728081,91.030235,,
67.731728,91.018257,,
67.735382,91.00618,,
67.739037,90.993149,,
67.742683,90.980499,,
67.746338,90.968079,,
67.749985,90.956589,,
67.753639,90.944672,,
67.757294,90.932327,,
67.760941,90.919472,,
67.764595,90.906868,,
67.768242,90.895149,,
67.771896,90.883598,,
67.775543,90.872223,,
67.779198,90.861336,,
67.782852,90.850838,,
67.786499,90.840775,,
67.790154,90.830704,,
67.7938,90.820564,,
67.797455,90.810165,,
67.801109,90.798058,,
67.804756,90.785484,,
67.808411,90.774849,,
67.812057,90.76445,,
67.815712,90.754227,,
67.819359,90.744217,,
67.823013,90.733917,,
67.826668,90.723015,,
67.830315,90.712509,,
67.833969,90.702011,,
67.837616,90.690849,,
67.84127,90.679558,,
67.844925,90.668159,,
67.848572,90.654625,,
67.852226,90.641159,,
67.855873,90.628296,,
67.859528,90.616188,,
67.863182,90.604591,,
67.866829,90.59449,,
67.870483,90.584503,,
67.87413,90.574661,,
67.877785,90.563171,,
67.881432,90.552147,,
67.885086,90.542114,,
67.888741,90.532661,,
67.892387,90.523315,,
67.896042,90.513344,,
67.899689,90.504387,,
67.903343,90.496223,,
67.906998,90.486748,,
67.910645,90.47686,,
67.914299,90.46627,,
67.917946,90.456993,,
67.9216,90.448006,,
67.925247,90.438644,,
67.928902,90.428589,,
67.932556,90.418037,,
67.936203,90.408417,,
67.939857,90.398529,,
67.943504,90.388245,,
67.947159,90.377121,,
67.950813,90.365631,,
67.95446,90.353455,,
67.958115,90.341179,,
67.961761,90.328857,,
67.965416,90.316597,,
67.969063,90.30481,,
67.972717,90.293716,,
67.976372,90.282913,,
67.980019,90.272316,,
67.983673,90.262138,,
67.98732,90.251869,,
67.990974,90.241516,,
67.994629,90.230881,,
67.998276,90.220451,,
68.00193,90.210258,,
68.005577,90.200737,,
68.009232,90.191368,,
68.012878,90.182137,,
68.016533,90.172699,,
68.020187,90.163155,,
68.023834,90.153702,,
68.027489,90.144043,,
68.031136,90.134163,,
68.03479,90.123451,,
68.038445,90.112991,,
68.042091,90.103897,,
68.045746,90.093666,,
68.049393,90.082901,,
68.053047,90.073708,,
68.056694,90.064186,,
68.060349,90.05423,,
68.064003,90.042809,,
68.06765,90.031273,,
68.071304,90.020195,,
68.074951,90.009659,,
68.078606,89.999283,,
68.08226,89.986649,,
68.085907,89.975197,,
68.089561,89.965126,,
68.093208,89.955627,,
68.096863,89.946838,,
68.10051,89.93988,,
68.104164,89.930275,,
68.107819,89.919563,,
68.111465,89.911285,,
68.11512,89.901787,,
68.118767,89.891014,,
68.122421,89.880882,,
68.126076,89.870712,,
68.129723,89.860207,,
68.133377,89.85112,,
68.137024,89.842583,,
68.140678,89.832375,,
68.144325,89.822937,,
68.14798,89.814255,,
68.151634,89.803711,,
68.155281,89.793091,,
68.158936,89.78273,,
68.162582,89.771973,,
68.166237,89.761108,,
68.169891,89.750923,,
68.173538,89.739799,,
68.177193,89.72773,,
68.18084,89.71727,,
68.184494,89.706284,,
68.188141,89.693764,,
68.191795,89.68177,,
68.19545,89.669846,,
68.199097,89.656631,,
68.202751,89.643951,,
68.206398,89.631813,,
68.210052,89.620758,,
68.213707,89.610268,,
68.217354,89.600754,,
68.221008,89.590797,,
68.224655,89.580948,,
68.22831,89.572533,,
68.231956,89.563301,,
68.235611,89.553314,,
68.239265,89.543846,,
68.242912,89.533714,,
68.246567,89.522163,,
68.250214,89.512901,,
68.253868,89.504349,,
68.257523,89.495522,,
68.261169,89.487442,,
68.264824,89.479919,,
68.268471,89.470253,,
68.272125,89.460938,,
68.275772,89.452522,,
68.279427,89.441933,,
68.283081,89.430855,,
68.286728,89.420822,,
68.290382,89.410133,,
68.294029,89.398949,,
68.297684,89.388824,,
68.301338,89.378922,,
68.304985,89.369354,,
68.30864,89.360146,,
68.312286,89.350861,,
68.315941,89.340477,,
68.319595,89.330414,,
68.323242,89.320595,,
68.326897,89.310997,,
68.330544,89.301407,,
68.334198,89.291794,,
68.337845,89.282852,,
68.341499,89.274101,,
68.345154,89.265457,,
68.348801,89.257126,,
68.352455,89.249001,,
68.356102,89.240257,,
68.359756,89.231438,,
68.363411,89.222527,,
68.367058,89.212418,,
68.370712,89.202156,,
68.374359,89.192604,,
68.378014,89.182983,,
68.38166,89.173393,,
68.385315,89.166245,,
68.388969,89.158981,,
68.392616,89.151611,,
68.396271,89.142143,,
68.399918,89.131935,,
68.403572,89.120537,,
68.407227,89.110397,,
68.410873,89.101036,,
68.414528,89.09079,,
68.418175,89.079865,,
68.421829,89.067986,,
68.425476,89.05854,,
68.429131,89.049698,,
68.432785,89.041267,,
68.436432,89.032692,,
68.440086,89.023987,,
68.443733,89.014992,,
68.447388,89.005562,,
68.451042,88.995659,,
68.454689,88.986786,,
68.458344,88.978157,,
68.46199,88.969841,,
68.465645,88.960854,,
68.469292,88.951576,,
68.472946,88.942604,,
68.476601,88.933907,,
68.480247,88.925545,,
68.483902,88.916306,,
68.487549,88.907516,,
68.491203,88.900154,,
68.494858,88.892601,,
68.498505,88.884888,,
68.502159,88.876274,,
68.505806,88.866867,,
68.50946,88.856613,,
68.513107,88.847542,,
68.516762,88.838486,,
68.520416,88.829155,,
68.524063,88.819618,,
68.527718,88.809853,,
68.531364,88.799026,,
68.535019,88.788704,,
68.538673,88.778915,,
68.54232,88.770706,,
68.545975,88.762589,,
68.549622,88.754364,,
68.553276,88.745163,,
68.556923,88.735802,,
68.560577,88.72802,,
68.564232,88.721329,,
68.567879,88.71566,,
68.571533,88.707687,,
68.57518,88.699463,,
68.578835,88.691055,,
68.582489,88.684219,,
68.586136,88.67791,,
68.58979,88.67099,,
68.593437,88.664238,,
68.597092,88.657608,,
68.600739,88.651009,,
68.604393,88.644272,,
68.608047,88.637291,,
68.611694,88.630966,,
68.615349,88.624489,,
68.618996,88.61602,,
68.62265,88.608185,,
68.626305,88.600861,,
68.629951,88.592842,,
68.633606,88.584663,,
68.637253,88.576309,,
68.640907,88.568153,,
68.644554,88.55999,,
68.648209,88.55127,,
68.651863,88.543159,,
68.65551,88.535545,,
68.659164,88.528427,,
68.662811,88.521057,,
68.666466,88.513199,,
68.67012,88.505913,,
68.673767,88.498726,,
68.677422,88.491119,,
68.681068,88.482895,,
68.684723,88.474205,,
68.68837,88.466347,,
68.692024,88.459206,,
68.695679,88.453217,,
68.699326,88.44664,,
68.70298,88.440041,,
68.706627,88.434135,,
68.710281,88.426544,,
68.713936,88.417809,,
68.717583,88.410667,,
68.721237,88.40451,,
68.724884,88.399902,,
68.728539,88.392433,,
68.732185,88.384506,,
68.73584,88.377686,,
68.739494,88.369247,,
68.743141,88.359795,,
68.746796,88.350342,,
68.750443,88.341667,,
68.754097,88.334167,,
68.757751,88.326294,,
68.761398,88.318649,,
68.765053,88.312225,,
68.7687,88.305077,,
68.772354,88.297447,,
68.776009,88.290077,,
68.779655,88.282646,,
68.78331,88.275108,,
68.786957,88.267509,,
68.790611,88.260139,,
68.794258,88.25367,,
68.797913,88.247314,,
68.801567,88.24102,,
68.805214,88.234596,,
68.808868,88.228554,,
68.812515,88.223038,,
68.81617,88.217079,,
68.819824,88.211151,,
68.823471,88.20562,,
68.827126,88.199707,,
68.830772,88.193626,,
68.834427,88.187973,,
68.838074,88.181389,,
68.841728,88.173645,,
68.845383,88.166359,,
68.84903,88.158928,,
68.852684,88.150841,,
68.856331,88.143944,,
68.859985,88.13765,,
68.86364,88.131104,,
68.867287,88.123367,,
68.870941,88.114204,,
68.874588,88.105789,,
68.878242,88.097618,,
68.881889,88.089874,,
68.885544,88.083412,,
68.889198,88.07753,,
68.892845,88.0709,,
68.8965,88.063576,,
68.900146,88.055519,,
68.903801,88.050827,,
68.907455,88.045624,,
68.911102,88.038116,,
68.914757,88.031715,,
68.918404,88.025925,,
68.922058,88.020851,,
68.925705,88.015724,,
68.929359,88.010521,,
68.933014,88.004028,,
68.936661,87.998016,,
68.940315,87.993393,,
68.943962,87.987907,,
68.947617,87.982208,,
68.951271,87.97776,,
68.954918,87.972893,,
68.958572,87.967621,,
68.962219,87.960251,,
68.965874,87.953018,,
68.969521,87.946465,,
68.973175,87.940407,,
68.97683,87.934464,,
68.980476,87.927895,,
68.984131,87.92144,,
68.987778,87.915123,,
68.991432,87.91011,,
68.995087,87.905518,,
68.998734,87.901535,,
69.002388,87.896431,,
69.006035,87.8909,,
69.009689,87.885124,,
69.013336,87.880684,,
69.016991,87.877342,,
69.020645,87.873634,,
69.024292,87.869751,,
69.027946,87.865547,,
69.031593,87.861351,,
69.035248,87.857231,,
69.038902,87.853615,,
69.042549,87.850128,,
69.046204,87.846741,,
69.04985,87.842194,,
69.053505,87.837486,,
69.057152,87.832588,,
69.060806,87.826935,,
69.064461,87.821007,,
69.068108,87.814857,,
69.071762,87.809837,,
69.075409,87.805672,,
69.079063,87.801605,,
69.082718,87.797035,,
69.086365,87.791626,,
69.090019,87.78582,,
69.093666,87.780075,,
69.097321,87.77507,,
69.100967,87.769524,,
69.104622,87.76355,,
69.108276,87.759979,,
69.111923,87.756721,,
69.115578,87.753868,,
69.119225,87.748642,,
69.122879,87.74337,,
69.126534,87.740463,,
69.13018,87.738289,,
69.133835,87.736565,,
69.137482,87.731949,,
69.141136,87.727119,,
69.144783,87.721977,,
69.148438,87.718239,,
69.152092,87.71505,,
69.155739,87.712631,,
69.159393,87.708961,,
69.16304,87.704514,,
69.166695,87.700874,,
69.170349,87.697807,,
69.173996,87.695526,,
69.17765,87.692505,,
69.181297,87.689545,,
69.184952,87.687218,,
69.188599,87.684395,,
69.192253,87.681175,,
69.195908,87.67569,,
69.199554,87.671417,,
69.203209,87.668709,,
69.206856,87.666527,,
69.21051,87.664368,,
69.214165,87.661972,,
69.217812,87.659317,,
69.221466,87.656403,,
69.225113,87.651779,,
69.228767,87.647705,,
69.232422,87.644302,,
69.236069,87.642036,,
69.239723,87.639893,,
69.24337,87.637581,,
69.247025,87.634758,,
69.250671,87.631821,,
69.254326,87.630585,,
69.25798,87.628067,,
69.261627,87.624084,,
69.265282,87.622833,,
69.268929,87.621407,,
69.272583,87.618462,,
69.276237,87.614815,,
69.279884,87.61113,,
69.283539,87.61055,,
69.287186,87.610245,,
69.29084,87.610222,,
69.294487,87.608009,,
69.298141,87.605324,,
69.301796,87.602142,,
69.305443,87.599419,,
69.309097,87.59687,,
69.312744,87.594131,,
69.316399,87.59053,,
69.320053,87.586067,,
69.3237,87.582718,,
69.327354,87.579384,,
69.331001,87.575836,,
69.334656,87.573212,,
69.338303,87.571106,,
69.341957,87.57003,,
69.345612,87.567474,,
69.349258,87.563538,,
69.352913,87.561081,,
69.35656,87.558838,,
69.360214,87.556778,,
69.363869,87.555763,,
69.367516,87.555069,,
69.37117,87.554031,,
69.374817,87.552971,,
69.378471,87.551865,,
69.382118,87.550468,,
69.385773,87.548271,,
69.389427,87.54454,,
69.393074,87.543625,,
69.396729,87.543617,,
69.400375,87.543289,,
69.40403,87.54213,,
69.407684,87.540306,,
69.411331,87.539742,,
69.414986,87.538773,,
69.418633,87.53701,,
69.422287,87.536064,,
69.425934,87.534859,,
69.429588,87.530815,,
69.433243,87.527443,,
69.43689,87.524628,,
69.440544,87.52375,,
69.444191,87.522507,,
69.447845,87.520462,,
69.4515,87.518402,,
69.455147,87.516647,,
69.458801,87.516273,,
69.462448,87.516129,,
69.466103,87.516151,,
69.469749,87.516808,,
69.473404,87.51683,,
69.477058,87.515862,,
69.480705,87.514587,,
69.48436,87.513107,,
69.488007,87.511078,,
69.491661,87.512581,,
69.495316,87.516502,,
69.498962,87.516823,,
69.502617,87.517532,,
69.506264,87.518814,,
69.509918,87.51796,,
69.513565,87.517372,,
69.51722,87.519745,,
69.520874,87.521515,,
69.524521,87.522873,,
69.528175,87.522942,,
69.531822,87.523155,,
69.535477,87.523567,,
69.539131,87.524269,,
69.542778,87.524376,,
69.546432,87.522034,,
69.550079,87.522034,,
69.553734,87.523445,,
69.557381,87.523064,,
69.561035,87.523636,,
69.56469,87.525528,,
69.568336,87.526169,,
69.571991,87.526382,,
69.575638,87.526024,,
69.579292,87.526314,,
69.582947,87.527107,,
69.586594,87.530685,,
69.590248,87.533783,,
69.593895,87.53627,,
69.597549,87.538002,,
69.601196,87.539879,,
69.604851,87.54277,,
69.608505,87.545715,,
69.612152,87.548615,,
69.615807,87.549202,,
69.619453,87.551208,,
69.623108,87.555038,,
69.626762,87.559242,,
69.630409,87.563522,,
69.634064,87.567833,,
69.637711,87.569946,,
69.641365,87.57106,,
69.64502,87.574188,,
69.648666,87.576546,,
69.652321,87.578033,,
69.655968,87.579124,,
69.659622,87.579689,,
69.663269,87.578918,,
69.666924,87.579628,,
69.670578,87.581139,,
69.674225,87.583206,,
69.677879,87.58474,,
69.681526,87.585655,,
69.685181,87.585442,,
69.688835,87.585556,,
69.692482,87.586922,,
69.696136,87.587341,,
69.699783,87.58741,,
69.703438,87.588219,,
69.707085,87.588699,,
69.710739,87.588837,,
69.714394,87.58979,,
69.71804,87.591515,,
69.721695,87.594826,,
69.725342,87.596825,,
69.728996,87.598007,,
69.732651,87.596863,,
69.736298,87.597519,,
69.739952,87.599907,,
69.743599,87.604523,,
69.747253,87.608612,,
69.7509,87.611115,,
69.754555,87.613014,,
69.758209,87.614746,,
69.761856,87.616898,,
69.765511,87.618584,,
69.769157,87.619865,,
69.772812,87.622269,,
69.776466,87.624664,,
69.780113,87.626816,,
69.783768,87.628807,,
69.787415,87.63047,,
69.791069,87.63047,,
69.794716,87.631393,,
69.79837,87.633102,,
69.802025,87.636353,,
69.805672,87.640511,,
69.809326,87.646194,,
69.812973,87.6502,,
69.816628,87.653763,,
69.820282,87.657707,,
69.823929,87.662598,,
69.827583,87.668243,,
69.83123,87.672508,,
69.834885,87.677155,,
69.838531,87.682541,,
69.842186,87.688522,,
69.84584,87.69471,,
69.849487,87.70105,,
69.853142,87.707977,,
69.856789,87.715317,,
69.860443,87.722374,,
69.864098,87.729454,,
69.867744,87.736557,,
69.871399,87.743164,,
69.875046,87.74984,,
69.8787,87.757515,,
69.882347,87.763733,,
69.886002,87.768898,,
69.889656,87.772896,,
69.893303,87.776604,,
69.896957,87.779892,,
69.900604,87.784401,,
69.904259,87.789513,,
69.907913,87.795685,,
69.91156,87.801491,,
69.915215,87.80706,,
69.918861,87.810776,,
69.922516,87.81472,,
69.926163,87.818985,,
69.929817,87.823196,,
69.933472,87.828163,,
69.937119,87.835892,,
69.940773,87.843521,,
69.94442,87.851051,,
69.948074,87.857422,,
69.951729,87.864388,,
69.955376,87.872185,,
69.95903,87.879471,,
69.962677,87.88694,,
69.966331,87.895554,,
69.969978,87.904465,,
69.973633,87.913597,,
69.977287,87.922798,,
69.980934,87.93145,,
69.984589,87.939453,,
69.988235,87.947632,,
69.99189,87.955627,,
69.995544,87.962952,,
69.999191,87.968407,,
70.002846,87.972939,,
70.006493,87.97982,,
70.010147,87.986259,,
70.013794,87.992111,,
70.017448,87.998703,,
70.021103,88.00518,,
70.02475,88.010941,,
70.028404,88.018051,,
70.032051,88.025681,,
70.035706,88.03125,,
70.03936,88.038635,,
70.043007,88.04805,,
70.046661,88.056252,,
70.050308,88.064186,,
70.053963,88.07196,,
70.05761,88.079781,,
70.061264,88.087685,,
70.064919,88.095978,,
70.068565,88.104889,,
70.07222,88.114502,,
70.075867,88.124893,,
70.079521,88.135551,,
70.083176,88.146538,,
70.086823,88.155617,,
70.090477,88.164253,,
70.094124,88.175903,,
70.097778,88.185806,,
70.101433,88.193985,,
70.10508,88.2024,,
70.108734,88.210304,,
70.112381,88.216995,,
70.116035,88.223564,,
70.119682,88.230217,,
70.123337,88.238129,,
70.126991,88.246078,,
70.130638,88.254044,,
70.134293,88.262138,,
70.137939,88.270111,,
70.141594,88.277878,,
70.145248,88.287994,,
